article_id,grant_id
949030,949052
949460,949474
949460,949478
949460,949482
949766,949780
949766,949784
949766,949788
949766,949792
949766,949796
949878,949892
949878,949896
950042,950056
950260,950274
950562,950576
951042,951056
951042,951060
951042,951064
951194,951208
951486,951500
951774,951788
951774,951792
951914,951928
952150,952164
952150,952168
952262,952276
952350,952364
952468,952482
952624,952638
953114,953128
953218,953232
953218,953236
953566,953580
953666,953680
954006,954020
954084,954098
954218,954232
954424,954438
954424,954442
954424,954446
954424,954450
954582,954596
954582,954600
954582,954604
954582,954608
954830,954844
954998,955012
954998,955016
954998,955020
954998,955024
955322,955336
955582,955596
955582,955600
955582,955604
955694,955708
955694,955712
955794,955808
955794,955812
955794,955816
955794,955820
955794,955824
955928,955942
955928,955946
955928,955950
956104,956118
956200,956214
956200,956218
956316,956330
956550,956564
956550,956568
956638,956652
956748,956762
956748,956766
956748,956770
957086,957100
957288,957302
957514,957528
957514,957532
957716,957730
957716,957734
957716,957738
957790,957804
957790,957808
958066,958080
958156,958170
958156,958174
958156,958178
958156,958182
958156,958186
958648,958662
958648,958666
958648,958670
958648,958674
958648,958678
958648,958682
958648,958686
958648,958690
958918,958932
958918,958936
958918,958940
958918,958944
958918,958948
958918,958952
959034,959048
959126,959140
959499,959513
959499,959517
959499,959521
959605,959619
959605,959623
959605,959627
959605,959631
959605,959635
959605,959639
959605,959643
959777,959791
959777,959795
959777,959799
959777,959803
959777,959807
959777,959811
959777,959815
959931,959945
959931,959949
959931,959953
960353,960367
960353,960371
971045,971059
971045,971063
974569,974583
974851,974865
977701,977715
979541,979555
982047,982061
982047,982065
982047,982069
982047,982073
982313,982327
982393,982407
982393,982411
986415,986429
991707,991721
995159,995173
995501,995515
995501,995519
995501,995523
995501,995527
995501,995531
995501,995535
995501,995539
995501,995543
995501,995547
995841,995855
995841,995859
996409,996423
996409,996427
996409,996431
996409,996435
996409,996439
996409,996443
996715,996729
996715,996733
997727,997741
997727,997745
997867,997881
997867,997885
998361,998375
998569,998583
998695,998709
998695,998713
999739,999753
1000015,1000029
1000101,1000115
1000101,1000119
1000101,1000123
1000101,1000127
1000101,1000131
1000101,1000135
1000223,1000237
1003277,1003291
1003277,1003295
1003277,1003299
1003277,1003303
1003277,1003307
1003277,1003311
1003277,1003315
1003277,1003319
1003277,1003323
1004247,1004261
1005573,1005587
1005573,1005591
1005573,1005595
1013321,1013335
1013863,1013877
1013863,1013881
1013863,1013885
1013863,1013889
1014771,1014785
1015083,1015097
1015083,1015101
1015213,1015227
1015835,1015849
1015835,1015853
1016063,1016077
1016237,1016251
1016237,1016255
1016371,1016385
1016487,1016501
1016487,1016505
1016653,1016667
1016749,1016763
1016839,1016853
1016839,1016857
1016839,1016861
1017007,1017021
1017083,1017097
1017083,1017101
1017479,1017493
1017479,1017497
1017697,1017711
1017697,1017715
1017697,1017719
1017697,1017723
1017697,1017727
1017697,1017731
1017875,1017889
1018531,1018545
1018531,1018549
1018531,1018553
1018701,1018715
1018793,1018807
1018939,1018953
1018939,1018957
1019039,1019053
1019139,1019153
1019315,1019329
1019315,1019333
1019499,1019513
1019681,1019695
1019681,1019699
1019681,1019703
1019939,1019953
1019939,1019957
1020015,1020029
1020235,1020249
1020235,1020253
1020525,1020539
1020681,1020695
1020873,1020887
1021027,1021041
1021241,1021255
1021241,1021259
1021385,1021399
1021499,1021513
1021499,1021517
1021619,1021633
1021619,1021637
1021619,1021641
1021865,1021879
1022207,1022221
1022207,1022225
1022207,1022229
1022501,1022515
1022501,1022519
1022501,1022523
1022501,1022527
1022501,1022531
1022653,1022667
1022653,1022671
1022653,1022675
1023119,1023133
1023119,1023137
1023971,1023985
1024199,1024213
1024275,1024289
1024357,1024371
1024521,1024535
1024521,1024539
1024521,1024543
1024521,1024547
1024609,1024623
1025203,1025217
1025383,1025397
1025383,1025401
1025383,1025405
1025383,1025409
1025383,1025413
1025495,1025509
1025749,1025763
1025749,1025767
1025913,1025927
1025913,1025931
1026463,1026477
1026463,1026481
1026597,1026611
1026597,1026615
1026597,1026619
1026597,1026623
1026763,1026777
1026763,1026781
1026973,1026987
1027163,1027177
1027719,1027733
1028339,1028353
1029447,1029461
1029447,1029465
1034681,1034695
1034681,1034699
1036885,1036899
1037895,1037909
1037895,1037913
1038039,1038053
1038039,1038057
1038183,1038197
1038529,1038543
1038681,1038695
1038681,1038699
1038681,1038703
1038681,1038707
1038681,1038711
1038979,1038993
1038979,1038997
1038979,1039001
1038979,1039005
1039147,1039161
1039147,1039165
1039147,1039169
1039147,1039173
1039147,1039177
1039873,1039887
1039873,1039891
1039873,1039895
1039873,1039899
1039873,1039903
1039873,1039907
1039873,1039911
1039873,1039915
1040065,1040079
1040683,1040697
1040683,1040701
1040859,1040873
1040859,1040877
1040859,1040881
1040859,1040885
1040859,1040889
1041259,1041273
1041347,1041361
1041347,1041365
1042587,1042601
1042587,1042605
1042587,1042609
1042905,1042919
1042905,1042923
1042905,1042927
1042905,1042931
1042905,1042935
1042905,1042939
1042905,1042943
1042905,1042947
1042905,1042951
1042905,1042955
1042905,1042959
1042905,1042963
1042905,1042967
1042905,1042971
1042905,1042975
1042905,1042979
1044301,1044315
1045297,1045311
1045537,1045551
1045611,1045625
1046557,1046571
1046557,1046575
1046857,1046871
1046857,1046875
1046987,1047001
1046987,1047005
1046987,1047009
1046987,1047013
1046987,1047017
1047259,1047273
1047259,1047277
1047259,1047281
1047259,1047285
1047395,1047409
1047395,1047413
1047395,1047417
1047395,1047421
1047395,1047425
1047395,1047429
1047495,1047509
1047495,1047513
1047495,1047517
1047495,1047521
1047495,1047525
1047495,1047529
1047495,1047533
1047495,1047537
1047495,1047541
1047749,1047763
1047863,1047877
1047863,1047881
1047863,1047885
1048059,1048073
1048059,1048077
1048059,1048081
1048059,1048085
1048059,1048089
1048059,1048093
1048059,1048097
1048059,1048101
1048059,1048105
1048059,1048109
1048239,1048253
1048417,1048431
1048417,1048435
1048417,1048439
1048561,1048575
1049175,1049189
1049175,1049193
1050549,1050563
1064551,1064565
1066071,1066085
1070135,1070149
1070248,1070262
1070248,1070266
1070248,1070270
1070248,1070274
1070248,1070278
1074170,1074184
1074686,1074700
1074984,1074998
1075068,1075082
1075068,1075086
1075068,1075090
1075068,1075094
1075068,1075098
1075068,1075102
1075308,1075322
1075308,1075326
1075308,1075330
1075308,1075334
1075438,1075452
1077460,1077474
1080958,1080972
1081582,1081596
1081582,1081600
1083704,1083718
1089822,1089836
1095224,1095238
1095224,1095242
1095224,1095246
1095224,1095250
1095224,1095254
1095224,1095258
1095224,1095262
1095224,1095266
1099738,1099752
1105860,1105874
1107584,1107598
1108986,1109000
1108986,1109004
1108986,1109008
1109272,1109286
1109542,1109556
1109542,1109560
1109542,1109564
1109542,1109568
1109542,1109572
1120080,1120094
1129358,1129372
1129544,1129558
1140010,1140024
1146042,1146056
1146788,1146802
1149210,1149224
1154950,1154964
1155032,1155046
1155124,1155138
1155200,1155214
1158122,1158136
1158122,1158140
1158122,1158144
1158254,1158268
1159230,1159244
1159624,1159638
1159624,1159642
1159880,1159894
1159880,1159898
1160180,1160194
1160594,1160608
1162418,1162432
1163918,1163932
1165474,1165488
1165474,1165492
1165474,1165496
1165474,1165500
1165474,1165504
1167388,1167402
1168398,1168412
1168398,1168416
1168398,1168420
1169366,1169380
1169366,1169384
1170706,1170720
1170706,1170724
1170706,1170728
1170706,1170732
1170706,1170736
1170706,1170740
1170706,1170744
1170706,1170748
1170706,1170752
1173466,1173480
1177182,1177196
1177332,1177346
1177444,1177458
1177806,1177820
1177942,1177956
1179971,1179985
1181425,1181439
1182081,1182095
1182081,1182099
1182081,1182103
1182081,1182107
1182081,1182111
1182081,1182115
1183031,1183045
1183031,1183049
1183031,1183053
1183427,1183441
1184659,1184673
1185007,1185021
1185007,1185025
1185105,1185119
1185105,1185123
1185105,1185127
1185313,1185327
1185313,1185331
1185799,1185813
1185799,1185817
1185799,1185821
1186107,1186121
1186107,1186125
1186107,1186129
1186107,1186133
1186377,1186391
1186377,1186395
1186377,1186399
1186489,1186503
1186489,1186507
1186489,1186511
1186489,1186515
1186489,1186519
1186489,1186523
1186489,1186527
1186489,1186531
1186489,1186535
1186489,1186539
1186489,1186543
1186679,1186693
1186679,1186697
1186679,1186701
1186679,1186705
1186679,1186709
1186831,1186845
1186831,1186849
1186831,1186853
1186831,1186857
1186999,1187013
1186999,1187017
1186999,1187021
1186999,1187025
1187105,1187119
1187105,1187123
1193899,1193913
1196963,1196977
1197943,1197957
1198461,1198475
1198461,1198479
1198593,1198607
1198593,1198611
1200591,1200605
1200885,1200899
1200885,1200903
1200885,1200907
1201067,1201081
1201245,1201259
1201815,1201829
1201815,1201833
1201815,1201837
1201815,1201841
1202193,1202207
1202193,1202211
1202193,1202215
1203063,1203077
1203063,1203081
1203901,1203915
1203901,1203919
1206099,1206113
1210335,1210349
1211009,1211023
1213641,1213655
1213899,1213913
1213899,1213917
1213899,1213921
1214489,1214503
1214489,1214507
1214723,1214737
1214723,1214741
1214723,1214745
1214723,1214749
1214723,1214753
1214723,1214757
1214723,1214761
1214723,1214765
1215669,1215683
1215669,1215687
1216177,1216191
1216177,1216195
1216177,1216199
1216177,1216203
1217803,1217817
1217803,1217821
1217803,1217825
1217803,1217829
1217803,1217833
1218487,1218501
1218619,1218633
1218905,1218919
1218905,1218923
1218905,1218927
1219231,1219245
1219331,1219345
1219491,1219505
1219491,1219509
1219573,1219587
1219691,1219705
1220121,1220135
1220121,1220139
1220121,1220143
1220187,1220201
1220187,1220205
1220187,1220209
1220187,1220213
1220993,1221007
1221281,1221295
1221281,1221299
1221761,1221775
1221915,1221929
1222171,1222185
1222171,1222189
1222171,1222193
1222171,1222197
1222171,1222201
1222925,1222939
1223011,1223025
1224429,1224443
1224525,1224539
1224947,1224961
1229595,1229609
1229595,1229613
1229843,1229857
1229965,1229979
1229965,1229983
1229965,1229987
1229965,1229991
1230133,1230147
1230133,1230151
1230307,1230321
1230795,1230809
1231081,1231095
1231227,1231241
1231227,1231245
1231227,1231249
1231227,1231253
1231227,1231257
1231437,1231451
1231437,1231455
1231437,1231459
1231437,1231463
1231437,1231467
1231573,1231587
1231573,1231591
1231573,1231595
1231573,1231599
1231907,1231921
1232013,1232027
1232907,1232921
1232907,1232925
1232997,1233011
1232997,1233015
1232997,1233019
1233249,1233263
1233327,1233341
1233535,1233549
1235439,1235453
1235631,1235645
1235631,1235649
1236013,1236027
1236013,1236031
1236013,1236035
1236013,1236039
1236911,1236925
1236911,1236929
1237655,1237669
1239341,1239355
1239541,1239555
1239541,1239559
1239749,1239763
1240155,1240169
1240289,1240303
1240289,1240307
1240545,1240559
1240891,1240905
1240891,1240909
1240891,1240913
1240891,1240917
1240891,1240921
1240891,1240925
1240891,1240929
1240891,1240933
1241047,1241061
1241047,1241065
1241047,1241069
1241047,1241073
1241047,1241077
1241047,1241081
1241047,1241085
1241047,1241089
1241047,1241093
1241047,1241097
1241047,1241101
1241233,1241247
1241233,1241251
1241233,1241255
1241233,1241259
1241351,1241365
1241351,1241369
1241351,1241373
1241351,1241377
1241351,1241381
1241351,1241385
1241351,1241389
1241351,1241393
1241351,1241397
1241351,1241401
1241351,1241405
1241579,1241593
1241579,1241597
1241579,1241601
1241579,1241605
1241579,1241609
1241579,1241613
1241579,1241617
1241579,1241621
1241579,1241625
1241579,1241629
1241747,1241761
1241747,1241765
1241747,1241769
1241747,1241773
1241747,1241777
1241747,1241781
1241747,1241785
1241747,1241789
1241747,1241793
1241907,1241921
1241907,1241925
1241907,1241929
1241907,1241933
1241907,1241937
1241907,1241941
1241907,1241945
1241907,1241949
1241907,1241953
1241907,1241957
1242107,1242121
1242107,1242125
1242107,1242129
1242107,1242133
1242107,1242137
1242761,1242775
1242761,1242779
1242935,1242949
1243231,1243245
1243325,1243339
1243909,1243923
1244091,1244105
1244197,1244211
1244327,1244341
1244541,1244555
1244647,1244661
1244831,1244845
1244831,1244849
1244831,1244853
1245129,1245143
1246277,1246291
1246277,1246295
1248255,1248269
1248255,1248273
1248509,1248523
1252217,1252231
1252217,1252235
1254413,1254427
1254499,1254513
1256295,1256309
1256295,1256313
1256923,1256937
1257059,1257073
1257059,1257077
1257059,1257081
1257059,1257085
1259259,1259273
1259715,1259729
1264843,1264857
1267259,1267273
1267391,1267405
1267493,1267507
1267593,1267607
1267593,1267611
1268511,1268525
1268511,1268529
1268511,1268533
1268511,1268537
1268511,1268541
1268685,1268699
1268685,1268703
1268685,1268707
1268685,1268711
1268685,1268715
1269023,1269037
1269023,1269041
1269023,1269045
1269287,1269301
1269287,1269305
1269287,1269309
1269287,1269313
1269287,1269317
1269287,1269321
1269287,1269325
1269287,1269329
1269287,1269333
1269287,1269337
1269287,1269341
1269287,1269345
1269659,1269673
